key,speaker,translation
cb7847cb63566364,Conrad,只是……
b48f291ebc6b18fe,Conrad,我讨厌自己总是陷入这种境地。
519b07c299436f2a,Conrad,开始觉得是<i>我的</i>错了。
f5ad489eeba50b01,Kobold,<i>这</i>不是您的错，康拉德。
6402f4608ceb7bbb,Kobold,真的很抱歉您受伤了。是谁干的？
8e59613d6cd60464,Conrad,这次我真觉得是我的错……
7058e362e43623f0,Conrad,酒吧里的一条龙……我太蠢了。管不住嘴。
ea289ebcdd7e81ef,Conrad,就是酒吧里的一条龙。我太蠢了……管不住嘴。
aff317c06781bc70,Conrad,我不明白！为什么我非得这样？
da5eed4c72eb1073,Kobold,哪样？
193bb66a944990a8,Kobold,我觉得您挺好的，康拉德。
c69250ea092a7fcd,Conrad,就……混蛋那样？我知道跟我在一起很难受。
c2f21da58e28df4f,Conrad,你人真好。我不配。
9c529e9f79f39a21,Conrad,我是个混蛋。我知道。
4b7317a793a0f728,Conrad,抱歉刚才冲你发火。
c4c0c9950baa723f,Conrad,你不该受那样的对待。
9fa8cd9193124e79,Kobold,没关系。您显然经历了很多。
249133e0671a807b,Kobold,没事的。
c61717fe95ec2b9c,Conrad,那也不代表我该冲你吼。
652daa6043287e1b,Conrad,不再找借口了。
65b4e7b9caad6028,Conrad,不，有事。不再找借口了。
334ade0356dff453,Conrad,我得变得更好。我<i>想</i>变得更好。
1d190e45e1ddc239,Conrad,只是……别告诉别人我说了这些。
3969155d983b9b32,Kobold,您的秘密我会保守的。
bd7f2cf961e397ca,Kobold,我不会说的。
0cd12abef67edc64,Conrad,……谢了。
bbaef120c3a81475,Conrad,还好你有急救包……你准备得真周全。
a5965f548b64e3cf,Conrad,嘿，我有个问题想问你。
9ad0664c4ac1572a,Kobold,什么问题？
d448809fdbbeaf11,Kobold,哦——是吗？
51dbc8c7be16145b,Kobold,怎么了，大哥？
ccd88381d07a0b21,Conrad,啊对，就是这样……继续。
f81a53c29135dfa5,Conrad,嘿，那个……现在不行。
b902443f60bdba87,Conrad,哇。呃。
ccdcfc48472b3533,Conrad,平时我肯定答应用坐架。但现在不行。
bae76fc276bb2030,Dragon,哦，好多了，但我还是觉得脏。
ce6aaf93738f317e,Dragon,能再检查一下我干净了没吗？
c54cbee211a25e14,Kobold,好的
d139edc8ffdc22b7,Dragon,别闹了，我们还没洗完呢。对吧？
631ef624f4506ea7,Kobold,嘿嘿
e820f3ec0397737f,Dragon,哦！好冷！
8408ed2f21e73811,Dragon,哇！冷！
46f3ba9fc7d04fa7,Dragon,嘶！冷水！
00221b8a2772003a,Dragon,呀！
9b99cd22a6f3f85a,Dragon,哦，洗完了？
7022570f87a73481,Dragon,我觉得你还漏了几个地方……
27db29faa5e11bb6,Kobold,哎呀，抱歉。
4fff64bb7aeed72f,Kobold,我不知道那个按钮是干什么的。
b0869fc4ea46c5bd,Dragon,没关系，
cb554196ac99a428,Dragon,对，它会“哔——”一声，哈哈。
345b04bed8d1a7e0,Dragon,总之还好你没洗完，继续吧！
7a8942e2613fa23c,Dragon,谢谢你帮我洗澡！！
c92c35bb9f44dac4,Dragon,以后能一起玩吗？
2cb6318b9f4550a8,Kobold,好！
28454e931a2d3578,Dragon,太好了！那回头见！
dcc524605bec9fd8,Alexander,这是……
d010c18e5ff478ed,Alexander,哎呀，不……
f025190cb1adde9c,Alexander,在下无意失礼，但必须婉拒
eec9d16c87323040,Alexander,这是常见的做法吗？
929e50391bfd0646,Kobold,哦，是的
b6547fc9d980c16e,Kobold,不，其实我刚弄到
40df3c9d9e1d5126,Alexander,原来如此……
d3acad6a7014a598,Alexander,这感觉有伤风化
ab5a3375052f41eb,Alexander,不过在下不能说不好奇
c5ba4f5f1cdff517,Alexander,即便如此。这次还是算了
14ecee0afc63c845,Ryan,这次约会我好期待呀！
90ba900c65607127,Ryan,我带了西瓜、面包、葡萄，还有些别的。
690cf2b49eb95f79,Ryan,你有什么心事吗？
1648a912c46f7fec,Kobold,昨晚出了点事
b3979a44b5b9376a,Ryan,哎呀！想聊聊吗？
02c33e4e3c09bc79,Kobold,康拉德出了点事，希望他没事。
7680ca7ff15f1566,Ryan,我也希望他没事。
7ba9e65f61ca2369,Ryan,这个太好吃了！
ff74b82dcb8a11d3,Kobold,哇，看您那样吃东西真是一种体验。
5b14f19a86849ff5,Ryan,哪样？
42af2c2067728998,Ryan,哦，就是整个吞下去那样？
37f99dd7cbcf5b6f,Ryan,看情况啦！龙就是这样的。
bcda1f48383d915f,Ryan,嘿嘿，能重新开始约会我好开心呀。
b57c370a0fcc7045,Ryan,嘿！
d5be54b666b3d38f,Ryan,我一直在想你说的话，
ffcaf369ac8b1a74,Ryan,就是关于重新开始约会那事……
89f52a0dc3d757c1,Kobold,嗯
ecab929d37109ab0,Ryan,我知道你太忙了，所以干脆把约会带过来啦！
92d9da0b0b22fd7a,Kobold,太好了！请进……
638d7c049f321a6d,Ryan,太棒了！我对约会有信心多了。
8e87e6b28fb697c4,Ryan,又来啦……
346181d6c9954315,Kobold,欢迎回来！
53ca70e25fc42870,Kobold,又是您？
b99d68084de082b6,Ryan,嘿嘿……嗯……抱歉……
81f2cb133d548396,Ryan,就是，我出了点小事故……
d3e25fe68c13c02d,Ryan,我听到砰的一声
ce386faf68f3df7e,Ryan,不知道那些东西飞哪儿去了，但我感觉又脏了。
60c1424a59a1c912,Ryan,能再帮我洗一次吗？
917613bbf36e4b93,Kobold,当然！这边请！
a45ce5a6357ad76f,Ryan,呼，我还担心又把事情搞砸了。
ca1dd92cfbe2dcd5,Ryan,这下他们永远不会知道啦！
f2bdff14318fd81c,Ryan,我感觉身上还有些爆炸的污渍……
6a1900ba2212696d,Ryan,能再洗洗吗？
85a39ab345d672ff,Kobold,好
1562d2eeb95b795a,Kobold,抱歉
3bcf70f39eca74f1,Ryan,没事，谢谢！
9df62882448c291b,Ryan,呃，我身上还全是泡沫呢！
29d1991e26b1773d,Ryan,能帮我冲掉吗？
58246ed8cfcdfa19,Ryan,对，我一身泥，我最爱在公园里撒欢啦。
f27e94e23a2cc6eb,Ryan,我还是很泥，能帮我打上肥皂就太好了。
c24aaf031df991a1,Ryan,那个，需要我动一下就说哦。
8bb630e0c8dc64ac,Ryan,用手碰我一下，我会尽量配合的。
bcee068ce8220b8e,Ryan,谢谢你帮我洗澡！
2c4f3b41240d00cd,Ryan,我一直很期待呢。
e304ea7f521df3f2,Ryan,洗完了就按按钮吧。
ac51ca95656fffdd,Ryan,我是说墙上那个按钮。
8fd85e09be693fbf,Ryan,麦克斯说我是条笨手笨脚的龙，
d2261edb51b885d9,Ryan,希望你能帮我证明他错了！
9df1eb0e35a5d36a,Ryan,先打肥皂，再冲干净！
5e7b1eae20d0fb72,Ryan,至少我是这么听说的。
255bd9c513473506,Ryan,哇，谢谢，好舒服。
77ff00f75a7c2083,Ryan,浑身是泥其实挺好玩的，直到它开始变干。
620caab5d90b8d3f,Ryan,能洗掉真开心。
afa88441bc4fc8d9,Ryan,谁能想到一条龙能弄得这么脏呢？
2ea6d5d46861d1bf,Ryan,我在森林里撒欢来着
c65b5342f0285c16,Ryan,直到麦克斯吼我，我才发现自己弄得多脏，哈哈。
0da72197e898ebe1,Ryan,有人吗？
334d016f755cd6dc,Kobold,您好！
dfba3eb46cb5fc14,Ryan,哦嗨！那个……
299e9d1e919c3a49,Ryan,听说这儿有狗头人可以帮我洗澡？
08c8207cff7cb565,Ryan,是这儿吗？
05d9cdcce06b0c12,Kobold,我就是那位狗头人。汪！
d12499a3f17512de,Kobold,是的，欢迎来到 Drag'N Wash！
b8e3a13e8da1caf6,Ryan,哈哈，你确实是！
213c112ac748eb9e,Ryan,太好了，那个，
092808653667e9ff,Ryan,我怎么进去呀？
0f3f0b7e817061e6,Kobold,请稍等，我去开门。
44beadf6316d890e,Ryan,哦我看到那个按钮了，明白！
af8d3a1f26de30ef,Ryan,谢谢，我等着！
3605a9273b22288b,Ryan,嘿，能到前面来让我看见你吗？
720febc2a9d251aa,Ryan,我有话要说！
6852c864bbd2afef,Ryan,我想面对面说话！
0918205f97d74d78,Ryan,你能到前面来，我就能说了。
c8f453084718c8cc,Ryan,别人跟我说过，跟小个子的人面对面说话才礼貌。
4d13604e28159e56,Ryan,注意一下你的爪子往哪儿放好吗？
a46a0805bb6a5eda,Ryan,谢谢你这么快就洗好了！
168c7d0bb7743dec,Ryan,对了，要是你的伴侣把家里弄得一团糟，你会生气吗？
3ae7f278ef092258,Kobold,看情况
0dfd80e1f981faca,Ryan,哦！嗯，也是……
8f207ab27746c010,Ryan,我想是要看情况的。
86b57f75d4c04b75,Ryan,我就知道你会站在我这边
0712e97652e51758,Ryan,我玩得很开心，那回头见啦！
17f93a33eafe382c,Ryan,能开门让我出去吗？
098ac93ca7999f8c,Ryan,所以你是持证的洗龙师呀？
0bf9a145c66c512b,Kobold,其实这是我第一次！
9b9024cada67653e,Ryan,哦真棒！
4eb8bdb270c030ae,Ryan,那对我们俩都是新体验啦！
ff152503516900ee,Ryan,对我来说也是新的……
13d1c29ec8784cae,Ryan,没想到这么舒服。
73d08af95ae8835e,Ryan,我喜欢泡泡，痒痒的！
83af94fb3d626970,Ryan,不过看它们冲进下水道也很好玩呢。
6bc811f815ef9e24,Ryan,用墙上的喷头把我冲干净吧。
0d26aa953ca02c41,Ryan,我应该全干净了！
699cdec6a62f5ff3,Ryan,比用水管舒服多了。
c3bbf19f280c6dde,Kobold,不客气。
66984a1e53d3e869,Kobold,嗯！随时欢迎再来。
d629b0ed3f97727c,Ryan,我一定会把这地方告诉别人的
e12cf68db48908a3,Ryan,我一定会记住这地方的。
29a9062b9b45c6ef,Ryan,哈哈。也对你“汪”一个。
8a15c5bd16af8e2a,Phone,您好，<i>“Drag'n'wash 223号加盟店”……</i>您和第一位顾客交谈过了吗？
276bc2be4d36787f,Kobold,刚刚！
d3c6dd1cf6eefa2a,Kobold,是的，已经谈过了。
38526f3244d3b009,Phone,啊，很好。
4d4a3684433b7f10,Phone,那么——祝您度过高效的一天。
693491dd1e43554f,Phone,您好，<i>“Drag'n'wash 223号加盟店”……</i>您弄清楚如何操作了吗？
3d08b37cdf5c2183,Kobold,还没。
01888febaebd67cd,Kobold,我想我明白了！
085283be600618d2,Phone,啊……
4ad86617a918d8ec,Phone,那么，请到窗口与您的顾客交谈。
18e83723472ff06b,Phone,之后当然还需要让他们进来。
bb645759b5bd99d4,Phone,很好。那么请务必到窗口迎接您的顾客。
7d869361bdb13d98,Phone,祝您度过高效的一天。
30985c07d735bdc3,Ryan,听说这儿有狗头人可以帮我洗澡？
32cfb777c0a1ca30,Kobold,嗯！我就是<i>那位</i>狗头人！
900e8c593033c189,Ryan,我叫莱恩。那个……
273533e355fd12cf,Ryan,啊……？
3faa3f1d46e0e544,Kobold,哦——我是说。我去开门！
ce6db45f1866ad91,Ryan,啊，我看到那个按钮了，明白！
425d9584e840b683,Ryan,好，我等着。谢谢。
c2aa03c999eb7731,Ryan,嘿，我有话要说！
5b798fca0ab51d6c,Ryan,你能到我看得见的地方来吗。
1cb7709c2b6cdc0b,Kobold,我才干了几个星期！
fbd8fe3b49aed7c5,Ryan,我平时在家用水管冲冲就算了……
3f742efbf9edb2ee,Ryan,那对我们俩都是新体验啦！
e6c276d67e994ed5,Ryan,说实话，没想到这么舒服。
e99ba1a86146f1aa,Ryan,能暂时逃离外面的一切，真好。
cb57ee6155ed6ca5,Ryan,好啦。全干净了。
f6d370e531334fab,Ryan,抱歉刚才跟你倒了那么多苦水。
a402a75e0522e087,Kobold,没关系！
94e0ea6f97e24a81,Kobold,我知道有时候日子不好过。
ee65a6c9748b539c,Ryan,要是像电影里那么简单就好了。
0e95dd9dae12e50e,Kobold,随时欢迎再来，莱恩。
78c778b6ee0575d9,Kobold,如果您还想聊聊，我有时间。
f204fcc6b711621e,Ryan,我会的，谢谢。
72eaafd8ad3f6b0d,Ryan,你确定？不是什么……开心的事。
fe454a1e25772898,Kobold,您说得对。我不该多问。
513af1a2eeeef9b6,Kobold,没关系，您听起来需要说说。
f3ff11acd1b54309,Ryan,没事的。谢谢你。
0b61ba409dc46906,Ryan,嗯，你说得对。
5459b9d74fb7a529,Ryan,是这样。我女朋友比我先到家。她是在家工作的龙。
2cd54468954ee8c7,Ryan,我回家的时候有点脏。她就冲我吼。
f7e4ec27dd7d6527,Ryan,让我去洗澡，表现得特别生气。
2880304176197c02,Ryan,对我一身泥……<i>真的</i>很不高兴。
250b97243d1df1f7,Kobold,所以您第一次才来这儿的？
bc78d04f7d5861dc,Kobold,她的反应听起来有点过头了。
08a70054f59e703a,Ryan,嗯……
6079131a1c79adef,Ryan,不过说实话，你帮了我很多。
92536deee525f694,Ryan,给了我思考的时间。
c3be2f1d3fa4404d,Ryan,我也是这么想的。
9ebcf8a46cc189b7,Ryan,我觉得她是为别的事不高兴……
8c3115a4e2a9a664,Ryan,我只是不喜欢她拿我撒气。
393d8e5925dc5937,Ryan,总之——
7258b4e037805024,Ryan,谢谢你听我说。
951382e00968439d,Kobold,随时奉陪，莱恩。
c41f39341b6c49ef,Kobold,当然。很遗憾您经历这些。
553b3b011e56f6e2,Ryan,没事。我会想办法的。
a7f68522a6e41971,Ryan,好，再见！
7825d92f67bdcdef,Ryan,又来啦！
cd26586143766826,Kobold,嗨，莱恩！
6a67a8866ec70c09,Ryan,嘿，很高兴又回来了。
921bd4effdaa2a2f,Ryan,哈……你真喜欢那个声音呢。
387d0da740d0826e,Ryan,我又需要洗个澡了。
e542b800ecfc350a,Ryan,我想离开家一会儿。
78b22bcc76942425,Ryan,我和几个朋友出去了。
21abbb56e463a200,Ryan,玩马克笔很好玩。
da3405e1151a476e,Ryan,不过我觉得该洗干净了。
41dc14e2cd744b1b,Kobold,哦，好的。请进。
b231225bfcc08d4c,Kobold,一切都还好吗？
056b5511850d7220,Ryan,好，谢谢。
b4e4d893367947a0,Ryan,嗯，没事。抱歉。
c9cdea9d31e53d5b,Ryan,就是今天有点难熬。希望洗个澡能好点！
ab74167fe23c9db5,Ryan,那个，门？
5cbc0ceea57587db,Kobold,哦——对。马上。
08411b780900fb59,Kobold,当然。稍等！
a386908e3024f35e,Ryan,太好了。
580684f8909e025d,Ryan,嘿。
a1dd2ff2d1ef6beb,Ryan,我能问你个问题吗？
2acd4405a7f14ae3,Kobold,您已经在问了，怎么了？
c10c037156053bfe,Kobold,请说。
4f6d869aa239596c,Ryan,哦，对。抱歉。
0fa0dff561f86016,Ryan,就是……关于感情。
9a38b89ed035e464,Ryan,如果一段感情<i>那么</i>坎坷，你知道它会结束。
9b943020b9ae2658,Ryan,你也什么都试过了。
954ba66a076849a5,Ryan,那到底什么时候该结束呢？
f173e528733bb05a,Kobold,哎——莱恩……
7b102f547a549072,Kobold,我……不确定能替您回答这个。
d74bb8fcbf89b62a,Ryan,我知道。我知道不该把这些倒给你。
64973f6ac9ac08be,Ryan,只是和你在一起让人很自在。
93fa9e1a16f34a7d,Ryan,你说得对……你不可能替我回答。
797653f5e081152e,Ryan,我只是很高兴在这儿不会被评判。
b11d41e01fefb995,Kobold,谢谢。我也喜欢和您在一起。
c6df1e087ef5d8e4,Kobold,希望一切会好起来。
91c0e3e9014024af,Ryan,我也是。
01e6332ab274c6d3,Ryan,应该都洗完了。
e7b753ddf576b075,Ryan,谢谢你。你让这一切好熬多了。
021d801f68652852,Kobold,这里随时欢迎您，莱恩。
dc18b85912d460dd,Kobold,您是我最喜欢的客人之一！
7ee443bc5e93fadb,Ryan,你总是让我觉得受欢迎。
c851929ab3cd9537,Ryan,哎……谢谢。我把你当成……会很奇怪吗……
e0464d0955af808a,Ryan,一个很好的朋友？
77876a1074c9c3f3,Kobold,<size=70%><i>哦——</i>不，其实这样很好。
e2c8744d410cb6f6,Kobold,我也把您当好朋友
29fee2ec355f7967,Ryan,哦——太好了！
51200db7892ee7e1,Ryan,嘿嘿……谢谢。
91c56a4e9213a4b0,Ryan,好。我该不碍你事了。
523791f6550c3508,Ryan,我还会再来的，好吗？
667cadad21e120f0,Kobold,好的！我去给您开门。
18f0197237db4a52,Kobold,期待再见到您
952d54adb781ab58,Ryan,谢谢。回头见。
49e50c5be7d1583e,Kobold,莱恩！
c1cff3dbff6bfce2,Ryan,是我。
03810482331af8e2,Ryan,很高兴来这儿。
e1a42aae663ccf1f,Ryan,又来洗澡了。
fc7ed7b68999fdae,Ryan,我……
be0667bb01a8cd65,Ryan,算了。能开下门吗？
20ed966db540aaaf,Kobold,好，我去给您开。
6c0973b0166d3528,Kobold,莱恩？您确定没事吗……？
8dff101cb2298f67,Ryan,不，不太好。
1990b3ec8cd88a48,Ryan,我等会儿告诉你。现在能先开门吗？
33e04b2f805d0e1a,Kobold,好的。不过希望您没事。
aac215f048e8ee54,Ryan,我能撑住。
eb256f4dcddfee94,Ryan,关于刚才。
1a17d73907f63be1,Ryan,几天前……
87a781aa9b0c0136,Ryan,我和伴侣分手了……
f68b8d76138a2a69,Kobold,哦……我很遗憾。
d6077ef6cdb59db1,Kobold,哎，莱恩。
d296154ff317814a,Ryan,没事。我必须这么做。她没让我快乐。
8a2e2803c1bc2ea7,Ryan,我也没让她快乐。
d9e1edc2e966ec26,Ryan,不过再多的理由也不会让人好受。
769c31039308d04d,Kobold,很高兴您能做出对自己最好的选择。
460c50191c964260,Kobold,结束一段关系从来都不容易。
8825be71018f7f88,Ryan,嗯。至少因为这样我认识了你。
3e43d550d0572c10,Ryan,嗯……确实不容易。
8948d011be56c311,Ryan,不过，至少我认识了你！
e484863d425a58e8,Kobold,谢谢您，莱恩。我也很高兴认识您
e39173e934f56c78,Ryan,在这儿洗澡真的让一切好受多了。
94f45fc9f39121cd,Ryan,而且真的很舒服。
9221ab210b374d30,Ryan,哦——我现在不太想用那个。
f3f18c2eea794920,Ryan,也许以后……？
3b1c48772bd5889e,Ryan,呼……真舒服……不过弄得有点脏。
2d434662c42f6a6c,Ryan,你确定……？在食物前面？
031703a96ac0df8c,Ryan,嘿……好吧。
833d21b8cd952764,Ryan,弄得有点脏……不过值了。
2f31dcbcaa980550,Ryan,哇……你想让我用那个？还有食物在呢？好吧！
379060351b7eda00,Ryan,<b><i><size=130%>你把莱恩介绍给康拉德了吗？
8a798890fe938171,Kobold,是
9390298f3fb0c5b1,Kobold,否
578f5563ae25f1ce,Kobold,哇……您嘴里叼的是什么？
c03386d6c9efb92a,Kobold,嘿莱恩，您拿的是什么？
d85dcd17cab55fde,Ryan,野餐篮……（含糊）
b9c2f8ae41c83ebe,Ryan,说不清楚话……
696058e475fae76a,Ryan,让我进去？
1f843189eaccc2b6,Kobold,哦！好。我去开门！
9cc8b0255238b35e,Kobold,好的，我马上给您开。
1facde273315d636,Ryan,谢啦（含糊）！
6f8c64dde681ced5,Ryan,呼……我正需要这个。谢谢。
9fec39c7cefbaca2,Ryan,嘿……今天手挺不老实呀？
48ffbc93e2486713,Ryan,呼……谢谢。
c7f3dbd886d929a7,Ryan,坐架？好呀！
6fc39ec69d974bb4,Ryan,我想你每个角落都洗到了。
b050469dea41d597,Ryan,谢谢你帮我。
25ec1c59caa5e66c,Kobold,我随时乐意给您洗澡！
2a67fb93196e8722,Ryan,哦——不只是洗澡。
2140dcb75dc2d0f9,Ryan,就是，所有的事。
a6d4dab5c8699946,Ryan,之前那次分手很难熬。
1fd66775cea2eb4b,Ryan,这里是个很好的避风港。
8f4dc96f133fa75c,Ryan,而且我真的替你和康拉德高兴。
8ed791569d35f02c,Ryan,下次来再见，好吗？
d38d6a1844481871,Kobold,见到您总是很开心，莱恩。
c88980c837fb6592,Kobold,我去给您开门
b1e1c4e40f4aaeec,Ryan,你也是。谢谢你给我洗澡。
c5f14714a1e0439c,Ryan,这真是个美好的避风港……
3eb55bf5de9c718b,Ryan,你还把康拉德介绍给了我。
7aa8987bf569468c,Ryan,他很棒。
c9e5fbe3317edd3f,Ryan,你知道这意味着什么……
f553e58b991e05cc,Kobold,约会之夜！
0eb7accf7a8bffc3,Ryan,意味着我准备好和某位狗头人约会了。
e7da2124354de72f,Ryan,我知道你得关店。我会把地址给你，我们在那儿碰头，好吗？
6b7ea0261a825f1b,Kobold,好呀！
7809df3c2e9fa860,Ryan,我真的很期待。
dc9e132cf2897c30,Ryan,好，你去开门，我先去那儿！
7d5a43fcbb4e03de,Ryan,回头见。
1f2c5ed668dc8972,Ryan,那么，多跟我说说康拉德吧！
522b54ddedc9ae6c,Kobold,他最近友善多了。
9df47f9485e2d886,Kobold,他就像……一个被尖刺包着的大软心肠。
2e0446089ab2f237,Ryan,是吗？听起来他有点火爆呢。
eb926b4bc196ac32,Ryan,不过我了解这种类型……他们内心往往很柔软。
8ea9e02ddeed61e3,Kobold,对，他进步了很多。
5085892250461c04,Kobold,嗯。我喜欢这点。
53011f72775c8ca4,Ryan,听你这么说真好。
4fbcc070e27c4736,Ryan,没有什么比一个能进步的男人更有魅力了！
aa8e7dea9ad61538,Ryan,很高兴你们俩处得好。
390bea406a842664,Ryan,太棒了。很高兴你们俩处得好。
f147cd900de98aeb,Ryan,啊，对，那种类型挺可爱的。
883fec192f3d1119,Ryan,听说他最近进步了很多，对吧？
b5060af9808e8c7c,Kobold,嗯，他在努力。
702195668cf48039,Kobold,我觉得他以前的环境不好。现在好多了。
1e681c01b417052f,Ryan,这就够了，对吧？
9056022b2085d3b7,Ryan,不过很高兴你们俩处得好。
932d7df9b58f5376,Ryan,那就好。
e76e544c771880f3,Ryan,约会的时候康拉德一直在说你。
2e21aa0b86c092fb,Kobold,说什么？
271a662aed24f160,Ryan,跟我说了他被打的那次。
1b0b214cb2df69ec,Ryan,我觉得你帮他的比你自己以为的多得多。
ad14c398c575824b,Kobold,我只是在做我的工作！
daddaa15545566ce,Ryan,是啊，但那一刻他需要有人在乎他。
f03747feadc10e71,Ryan,据我了解，他已经……很久没被人在乎过了。
2ed3613575959ca6,Ryan,就算你只是在做工作……我觉得也帮了他很多。
658add118bb17ed5,Ryan,所以，我替他谢谢你的在乎。
8ca78aefdf9d3b44,Ryan,我知道他有时候火爆，会忘了跟人道谢。
9176dd2bd815750c,Kobold,哎……谢谢。
5a4dcf1ccff086af,Kobold,听您这么说我很开心。
6db8bf6280f68edb,Ryan,哦。还有一件事。
49e6d82bb7d163af,Ryan,约会之后我们还做了。
e06e957ec854ab4c,Kobold,<size=70%><i>哇……
9b2ad1c8b149bf00,Ryan,哈，是啊。康拉德绝对很有经验……
bc156217e847a8df,Ryan,干嘛呀。又没什么不对！我想你会想知道。
e61676df3c022293,Ryan,那么。今晚的约会……
c022fa54258553ea,Ryan,你想去哪儿？
6c0884e4717c5d5b,Kobold,您来定！
bbedb233b6bbe2ea,Kobold,我想出去吃饭。
fb57b97d646f43c9,Kobold,您知道什么好酒吧吗？
d2c0f4718541c240,Kobold,看电影怎么样？
98ef145fb642c5b6,Ryan,也许我们可以……散散步？
4bad2b5ecfe22c4a,Ryan,我特别喜欢让人骑在我背上。
6e8c399ff118f405,Ryan,你有兴趣吗？
7da2aa0d4ef74597,Kobold,听起来真好！
db39ae73af1cfae5,Kobold,那不会有失身份吗？
3185b026252747c6,Ryan,我一直很喜欢驮着两条腿的朋友们……
d2994ff918a23d86,Ryan,那约会就这么定了，我好期待。
3fdcf71c3e2f7ea0,Ryan,哦！不会的。很好玩的！
8bacddc318adc2b9,Ryan,我经常驮着其他两条腿的朋友呢。
638c1801c65c6b0c,Ryan,我们肯定能想到办法的！到码头找我就行！
25f86d817a092ae1,Ryan,嗯，听起来不错。
38ae2aec596ab356,Ryan,你吃海鲜吗？
d7456d9e85366bc9,Kobold,吃。我喜欢鱼！
925a663e1b23d966,Kobold,唔，换点别的吧？
14d1fddd0115ee0d,Ryan,哦，太好了。我超爱三文鱼。
6b59acab736bd349,Ryan,呃，我是龙——不过……你懂我意思。
334998266afc2476,Ryan,那约会就这么定了！先吃海鲜，然后看情况。
a02af61e18efb0f0,Ryan,码头边有家不错的马族餐厅。
cf73a93aa04fdd02,Ryan,算是马族融合菜……
8771d66a0a1ace3e,Ryan,我很喜欢！我觉得你也会喜欢的。
8cceef523eb8c739,Ryan,那约会就这么定了！
5a3b18942c9e3040,Ryan,对了，市里有家不错的店叫“翼”。
4d1b2eff2bb69d21,Ryan,我觉得那儿挺合适的！他们每晚都有好演出。
ebbcfde5ce6709d6,Ryan,可以先去那儿，然后开个房……唔。
435234dd4f3b1033,Ryan,看电影应该也很好玩！
0ef6ac4a015fbebd,Ryan,你想看什么电影？
b64ebbe5369b5bbf,Kobold,汪先生：最后一汪
45afe74b37ed6bb0,Kobold,银河龙卫队2
a881cd2440d13252,Ryan,哦，我听说那部评价很好。
00712e7d97f1872a,Ryan,汪先生系列真的很老套……
037e3c0c446d2b14,Ryan,不过和你一起看我肯定会喜欢的！
b1ac5509459ca2a4,Ryan,哦对，第一部我挺喜欢的。
eb547bf48bc9637e,Ryan,那约会就这么定了。我好期待。
dcd95465ccb79997,Kobold,嘿，大个子。
a4c1cb0899f204fc,Ryan,嘿……小个子！
df50afc7f5e2d994,Kobold,我没<i>那么</i>小——
8061d3d1aed7c531,Kobold,所以，是来洗澡的吗？
1107598aa9bc6c75,Ryan,哦，抱歉——
061629ac669e11f8,Ryan,我只是想配合一下。见到你真高兴！
cdc7ebc001250566,Ryan,对！
f8c3932b65e6bbb0,Ryan,嘿，狗头人！
4a5d3b88460afb6b,Ryan,我决定试试烘焙。
b483e9c7e323807a,Ryan,我最近有很多空闲时间。
afd9ef6045a7191c,Ryan,结果发现烘焙好脏呀！
808f38835d1deb53,Ryan,我需要洗个澡。
3ff66f86649ed3f4,Kobold,嘿，莱恩！
bab3e0bf3bfcf52e,Ryan,嘿！我来洗澡。
747b7932ed2e84f2,Kobold,太好了，我去开门。
1fa67d86839c19a3,Kobold,好的！我迫不及待想跟您说康拉德的事。
4c5ca3860699fcd3,Kobold,是的！我很快要和他约会了。
29301eae6840e128,Kobold,嗯嗯，得为和他的约会做准备。
154dbd6d6bdc9f0e,Ryan,好激动呀！
e1867b98d8ce23bd,Ryan,进去再多跟我说说。
60004e58bb12dd3c,Ryan,我在门口等着！
10dc92e80220fe9b,Kobold,嘿——莱恩。
cd80a4a851309647,Kobold,您和康拉德的约会怎么样？
26eed1b65d0e1370,Kobold,快跟我说说您和康拉德的事！
b433dad7fc4cdb18,Ryan,很顺利！
cd235c4d7d27fbdb,Ryan,哦——好急切呀！
7b1f5d058f2045c5,Ryan,我们出去吃了饭。聊得很开心。
4932dbc11ab131d4,Ryan,然后一件事接着一件事……
1a86226c86c7138f,Ryan,去了酒吧……气氛热了起来。接下来的事你能想象……<size=70%>哈……
efa367904267d1f9,Ryan,……为今晚的约会洗个澡。
d510da8dc09c7bd7,Kobold,哦。对哦。
cb4f55dc25088cef,Kobold,我很期待。
63b5ec8a662e7e8f,Ryan,那还好我来提醒你了。
e86ce51d1dbf8280,Ryan,莱恩：我从没在外面做过
848d254c8d63e6fb,Conrad,康拉德：别担心！
3e0325398f9de675,Conrad,康拉德：我经常这样
d55845869b2cd946,Ryan,莱恩：确实挺刺激的
5142dd3610e4cc0c,Conrad,康拉德：我要出来了
357806c023d4c85e,Kobold,让他们继续
4e0f42eaaa70c70d,Kobold,让他们释放
d8e952b1635e3fe5,Ryan,莱恩：我也快了……
50504d8f1c0a5f1c,Ryan,莱恩：哇……你真的只有身高是小的。
e7a686aecb078b9e,Conrad,康拉德：那当然！
98087861fbfaa621,Ryan,莱恩：真舒服
be1dff750703beb9,Conrad,康拉德：嗯
59a6f968c75b792f,Conrad,康拉德：你玩得开心吗？
836b8c1db049dc01,Ryan,莱恩：当然开心。担心我呀？
dd91f260275b5093,Conrad,康拉德：康拉德只管自己享受
bf095ea55cdeb898,Conrad,康拉德：其实……我是说……
5001d1e4b306b6d9,Conrad,康拉德：我想让这次顺利
